"vin","timestamp","end_time","odo","end_odo","soc","end_soc","event","charge_mode"
-2.47174E+18,13/05/2021 22:26,13/05/2021 23:08,"4,096,984,375","4,137,046,875",27,188,trip,
-2.47174E+18,13/05/202123:09,13/05/2021 23:09,"4,137,046,875","4,137,046,875",188,188,trip,
-2.47174E+18,13/05/202123:17,13/05/2021 23:51,"4,137,046,875","4,137,046,875",188,47,charge,DCCharging
-2.47174E+18,13/05/202123:51,14/05/2021 00:50,"4,137,046,875","4,160,046,875",47,431,trip,
-2.47174E+18,14/05/2021 00:51,14/05/202100:58,"4,160,046,875","4,160,046,875",431,439,charge,240
-2.47174E+18,14/05/2021 00:58,14/05/202104:54,"4,160,046,875","433,684,375",439,9.4,trip,
-2.47174E+18,14/05/2021 04:55,14/05/202118:18,"433,684,375","433,684,375",9.4,254,charge,120        
-2.47174E+18,14/05/202118:18,14/05/202118:33,"433,684,375","43,449,375",254,239,trip,
-2.47174E+18,14/05/202118:34,14/05/202118:41,"43,449,375","434,890,625",239,239,trip,
-2.47174E+18,14/05/202118:59,14/05/202119:49,"434,890,625","4,367,265,625",235,203,trip,
-2.47174E+18,14/05/202119:50,14/05/2021 20:53,"4,367,265,625","4,367,265,625",203,709,charge,DCCharging 
-2.47174E+18,14/05/2021 20:53,14/05/2021 22:00,"4,367,265,625","4,384,640,625",709,67,trip,
-2.47174E+18,14/05/2021 22:23,15/05/202100:29,"4,384,640,625","4,473,140,625",67,49,trip,
-2.47174E+18,15/05/2021 00:29,15/05/2021 00:38,"4,473,140,625","4,473,140,625",49,498,charge,240       
-2.47174E+18,15/05/2021 00:38,15/05/202103:05,"4,473,140,625","458,578,125",498,274,trip,
-8.99632E+18,06/01/2021 14:29,06/01/2021 14:38,4974.078125,4975.34375,59.6,59.6,trip,
-8.99632E+18,06/01/2021 14:39,06/01/2021 15:11,4975.34375,4975.34375,59.6,64.3,charge,
-8.99632E+18,06/01/2021 15:11,06/01/2021 15:34,4975.34375,4981.546875,64.3,62.3,trip,
-8.99632E+18,06/01/2021 15:34,06/01/2021 15:35,4981.546875,4981.5625,62.3,62.3,trip,
-8.99632E+18,06/01/2021 15:35,06/01/2021 18:10,4981.5625,4998.109375,62.3,59.6,trip,
-8.99632E+18,06/01/2021 18:10,06/01/2021 18:13,4998.109375,4998.59375,59.6,59.6,trip,
-8.99632E+18,06/01/2021 18:13,06/01/2021 18:37,4998.59375,5000.78125,59.6,58.8,trip,
-8.99632E+18,06/01/2021 18:37,06/01/2021 19:04,5000.78125,5006.25,58.8,58.4,trip,
-8.99632E+18,06/01/2021 19:09,06/01/2021 19:12,5006.25,5007.3125,57.6,57.6,trip,
-8.99632E+18,06/01/2021 19:12,06/01/2021 19:14,5007.3125,5007.5,57.6,57.6,trip,
-8.99632E+18,06/01/2021 19:19,06/01/2021 19:35,5007.5,5007.5,,68.6,charge,
-8.99632E+18,06/01/2021 19:35,06/01/2021 19:36,5007.5,5008.265625,68.6,68.6,trip,
-8.99632E+18,06/01/2021 19:36,06/01/2021 19:41,5008.265625,5010.078125,68.6,68.6,trip,
-8.99632E+18,06/01/2021 20:55,06/01/2021 21:08,5010.078125,5015.25,68.2,67,trip,
-8.99632E+18,06/01/2021 21:17,06/01/2021 21:28,5015.25,5024.5625,66.6,64.7,trip,
-8.99632E+18,06/01/2021 21:46,06/01/2021 21:50,5024.5625,5025.71875,63.9,63.9,trip,
-8.99632E+18,07/01/2021 10:24,07/01/2021 10:52,5025.71875,5047.5,63.5,57.6,trip,
-8.99632E+18,07/01/2021 13:34,07/01/2021 14:10,5047.5,5070.328125,56.4,52.5,trip,
-8.99632E+18,07/01/2021 19:12,07/01/2021 19:53,5070.328125,5086.34375,51.7,49.4,trip,
-8.99632E+18,07/01/2021 20:54,07/01/2021 21:01,5086.34375,5088.5,49,48.6,trip,
-8.99632E+18,07/01/2021 21:03,07/01/2021 21:49,5088.5,5088.5,,78.4,charge,
-8.99632E+18,07/01/2021 21:49,08/01/2021 08:04,5088.5,5105.359375,78.4,74.1,trip,
-8.99632E+18,08/01/2021 08:04,08/01/2021 08:57,5105.359375,5189.65625,74.1,44.3,trip,
-8.99632E+18,08/01/2021 10:56,08/01/2021 11:13,5189.65625,5201.6875,43.5,40,trip,
-8.99632E+18,08/01/2021 11:13,08/01/2021 13:23,5201.6875,5201.765625,40,40.3,trip,
-8.99632E+18,08/01/2021 13:23,08/01/2021 13:30,5201.765625,5204.515625,40.3,40,trip,
-8.99632E+18,08/01/2021 13:31,08/01/2021 22:44,5204.515625,5204.515625,40,100,charge,240
-8.99632E+18,08/01/2021 22:44,08/01/2021 22:53,5204.515625,5207.25,100,100,trip,
-8.99632E+18,09/01/2021 10:00,09/01/2021 10:49,5207.25,5286.109375,100,78.4,trip,
-8.99632E+18,09/01/2021 13:45,09/01/2021 13:48,5286.109375,5287.15625,77.6,77.6,trip,
-8.99632E+18,09/01/2021 13:48,09/01/2021 16:08,5287.15625,5366.84375,77.6,56.8,trip,
-8.99632E+18,09/01/2021 16:08,09/01/2021 16:09,5366.84375,5366.875,56.8,56.8,trip,
-8.99632E+18,09/01/2021 16:09,09/01/2021 16:16,5366.875,5445.390625,56.8,56.4,trip,
-8.99632E+18,09/01/2021 16:16,10/01/2021 15:15,5445.390625,5445.390625,56.4,78,charge,120
-8.99632E+18,10/01/2021 15:15,10/01/2021 15:22,5445.390625,5446.46875,78,78,trip,
-8.99632E+18,10/01/2021 19:35,10/01/2021 19:53,5446.46875,5454.53125,76.4,74.1,trip,
-8.99632E+18,10/01/2021 19:53,10/01/2021 20:55,5454.53125,5540.78125,74.1,48.6,trip,
-8.99632E+18,11/01/2021 00:08,11/01/2021 14:12,5540.78125,5540.78125,49.4,74.5,charge,120
-8.99632E+18,11/01/2021 14:12,11/01/2021 14:18,5540.78125,5540.8125,74.5,74.1,trip,
-8.99632E+18,11/01/2021 14:18,11/01/2021 15:15,5540.8125,5631.203125,74.1,54.9,trip,
-8.99632E+18,11/01/2021 15:23,11/01/2021 15:28,5631.203125,5633.40625,54.1,54.1,trip,
-8.99632E+18,11/01/2021 15:47,11/01/2021 15:52,5633.40625,5635.734375,53.7,53.7,trip,
-8.99632E+18,11/01/2021 17:02,11/01/2021 18:22,5635.734375,5730.109375,53.3,27,trip,
-8.99632E+18,11/01/2021 18:31,11/01/2021 18:45,5730.125,5735.203125,27,26.2,trip,
-8.99632E+18,11/01/2021 18:45,12/01/2021 10:32,5735.203125,5735.203125,26.2,100,charge,240
-8.99632E+18,12/01/2021 10:32,12/01/2021 10:40,5735.203125,5739.125,100,99.2,trip,
-8.99632E+18,12/01/2021 10:40,12/01/2021 11:39,5739.125,5824.203125,99.2,78,trip,
-8.99632E+18,12/01/2021 11:39,13/01/2021 13:07,5824.203125,5909.734375,78,53.7,trip,
-8.99632E+18,13/01/2021 13:07,13/01/2021 13:09,5909.734375,5909.765625,53.7,53.7,trip,
-8.99632E+18,13/01/2021 13:10,13/01/2021 18:19,5909.765625,5909.765625,53.7,62.3,charge,120
-8.99632E+18,13/01/2021 18:19,13/01/2021 19:15,5909.765625,5996.625,62.3,41.5,trip,
-8.99632E+18,13/01/2021 19:19,13/01/2021 19:21,5996.625,5996.96875,41.5,41.5,trip,
-8.99632E+18,13/01/2021 19:22,13/01/2021 19:30,5996.96875,5996.96875,41.5,50.1,charge,
-8.99632E+18,13/01/2021 19:30,13/01/2021 20:46,5996.96875,5998.875,50.1,50.9,trip,
-8.99632E+18,13/01/2021 20:46,13/01/2021 21:57,5998.875,6084.390625,50.9,25.8,trip,
-8.99632E+18,13/01/2021 22:02,14/01/2021 00:07,6084.390625,6084.390625,25.8,29.4,charge,120
-8.99632E+18,14/01/2021 00:07,14/01/2021 00:12,6084.390625,6087.234375,29.4,28.2,trip,
-8.99632E+18,14/01/2021 00:13,14/01/2021 09:50,6087.234375,6087.234375,28.2,100,charge,240
-8.99632E+18,14/01/2021 09:50,14/01/2021 10:47,6087.234375,6163.546875,100,85.8,trip,
-8.99632E+18,14/01/2021 10:47,14/01/2021 10:52,6163.546875,6163.59375,85.8,85.4,trip,
-8.99632E+18,14/01/2021 10:52,14/01/2021 10:54,6163.59375,6164.609375,85.4,85.4,trip,
-8.99632E+18,14/01/2021 13:36,14/01/2021 13:37,6164.609375,6164.625,84.3,84.3,trip,
-8.99632E+18,14/01/2021 13:38,14/01/2021 13:45,6164.625,6165.65625,84.3,84.3,trip,
-8.99632E+18,14/01/2021 13:59,14/01/2021 14:08,6165.65625,6168.609375,84.3,83.5,trip,



