vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632E+18,22/01/2021 13:31,22/01/2021 14:52,7371.640625,7384.21875,58,54.9,trip,
-8.99632E+18,22/01/2021 14:52,22/01/2021 15:07,7384.21875,7390.328125,54.9,53.7,trip,
-8.99632E+18,22/01/2021 15:27,22/01/2021 15:30,7390.328125,7390.609375,52.9,52.9,trip,
-8.99632E+18,22/01/2021 15:34,22/01/2021 16:10,7390.609375,7413.34375,52.9,47.4,trip,
-8.99632E+18,22/01/2021 16:36,22/01/2021 17:25,7413.34375,7435.921875,46.6,43.9,trip,
-8.99632E+18,22/01/2021 17:25,22/01/2021 18:00,7435.921875,7435.921875,43.9,49,charge,240
-8.99632E+18,22/01/2021 18:00,22/01/2021 19:28,7435.921875,7437.140625,49,49,trip,
-8.99632E+18,22/01/2021 19:28,22/01/2021 21:59,7437.140625,7520.953125,49,28.2,trip,
-8.99632E+18,22/01/2021 21:59,23/01/2021 11:03,7520.953125,7520.953125,28.2,50.9,charge,120
-8.99632E+18,23/01/2021 11:03,23/01/2021 11:41,7520.953125,7551.140625,50.9,42.7,trip,
-8.99632E+18,23/01/2021 11:41,23/01/2021 17:03,7551.140625,7619.759321,42.7,41.5,trip,
-8.99632E+18,23/01/2021 17:03,24/01/2021 14:29,7619.759321,7619.759321,41.5,78.8,charge,120
-8.99632E+18,24/01/2021 14:29,24/01/2021 15:23,7619.759321,7631.140625,78.8,59.2,trip,
-8.99632E+18,24/01/2021 19:28,24/01/2021 20:56,7631.140625,7725.734375,60,30.5,trip,
-8.99632E+18,24/01/2021 21:30,25/01/2021 17:20,7725.734375,7725.734375,30.5,65.4,charge,120
-8.99632E+18,25/01/2021 17:20,25/01/2021 17:31,7725.734375,7727.453125,65.4,65.4,trip,
-8.99632E+18,25/01/2021 17:38,25/01/2021 17:40,7727.453125,7727.75,65.4,65.4,trip,
-8.99632E+18,25/01/2021 17:48,25/01/2021 17:57,7727.75,7728.875,65,64.7,trip,
-8.99632E+18,25/01/2021 17:57,26/01/2021 11:15,7728.875,7728.875,64.7,96.4,charge,120
-8.99632E+18,26/01/2021 11:15,26/01/2021 12:17,7728.875,7813.734375,96.4,75.2,trip,
-8.99632E+18,26/01/2021 13:39,26/01/2021 14:52,7813.734375,7905.984375,75.2,45.4,trip,
-8.99632E+18,26/01/2021 14:57,27/01/2021 18:14,7905.984375,7905.984375,45.4,94.5,charge,120
-8.99632E+18,27/01/2021 18:14,27/01/2021 19:13,7905.984375,7990.921875,94.5,77.2,trip,
-8.99632E+18,27/01/2021 20:38,27/01/2021 20:57,7990.921875,7997.9375,76,74.5,trip,
-8.99632E+18,27/01/2021 21:00,27/01/2021 22:05,7997.953125,8083.625,74.5,51.3,trip,
-8.99632E+18,27/01/2021 22:05,27/01/2021 22:12,8083.625,8085.234375,51.3,51.3,trip,
-8.99632E+18,27/01/2021 22:22,27/01/2021 22:25,8085.234375,8086.484375,50.9,50.9,trip,
-8.99632E+18,28/01/2021 00:23,28/01/2021 09:24,8086.484375,8086.484375,50.9,66.6,charge,120
-8.99632E+18,28/01/2021 09:24,28/01/2021 10:43,8086.484375,8165.046875,66.6,47.4,trip,
-8.99632E+18,28/01/2021 10:43,28/01/2021 10:53,8165.046875,8166.09375,47.4,47.4,trip,
-8.99632E+18,28/01/2021 10:54,28/01/2021 10:54,8166.09375,8166.09375,47.4,47.4,trip,
-8.99632E+18,28/01/2021 14:03,28/01/2021 14:21,8166.109375,8172.59375,47,45.4,trip,
