vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632E+18,14/01/2021 18:00,14/01/2021 18:09,6168.609375,6170.328125,83.1,82.7,trip,
-8.99632E+18,14/01/2021 18:18,14/01/2021 18:19,6170.328125,6170.34375,82.3,82.3,trip,
-8.99632E+18,14/01/2021 18:21,14/01/2021 18:24,6170.34375,6170.34375,82.3,82.3,trip,
-8.99632E+18,14/01/2021 18:25,14/01/2021 18:27,6170.34375,6170.640625,82.3,82.3,trip,
-8.99632E+18,14/01/2021 18:30,14/01/2021 19:10,6170.640625,6180.640625,82.3,80.3,trip,
-8.99632E+18,14/01/2021 19:10,14/01/2021 19:14,6180.640625,6181.84375,80.3,80,trip,
-8.99632E+18,14/01/2021 19:14,14/01/2021 19:52,6181.84375,6181.84375,80,81.5,charge,240
-8.99632E+18,14/01/2021 19:52,14/01/2021 19:58,6181.84375,6181.84375,81.5,81.5,trip,
-8.99632E+18,14/01/2021 22:01,14/01/2021 22:58,6181.84375,6267.171875,81.5,56.4,trip,
-8.99632E+18,14/01/2021 22:58,15/01/2021 09:53,6267.171875,6267.25,56.4,56.4,trip,
-8.99632E+18,15/01/2021 09:53,15/01/2021 10:56,6267.25,6351.96875,56.4,38.8,trip,
-8.99632E+18,15/01/2021 13:32,15/01/2021 14:05,6351.96875,6380.484375,38.4,30.5,trip,
-8.99632E+18,15/01/2021 14:05,15/01/2021 14:34,6380.484375,6380.484375,30.5,65.4,charge,DC Charging
-8.99632E+18,15/01/2021 14:34,15/01/2021 15:15,6380.484375,6445.078125,65.4,45.8,trip,
-8.99632E+18,15/01/2021 15:40,15/01/2021 15:41,6445.078125,6445.078125,45.8,45.8,trip,
-8.99632E+18,15/01/2021 15:41,15/01/2021 19:45,6445.078125,6445.078125,45.8,52.5,charge,
-8.99632E+18,15/01/2021 19:45,15/01/2021 20:03,6445.078125,6454.171875,52.5,51.3,trip,
-8.99632E+18,15/01/2021 20:03,15/01/2021 20:04,6454.171875,6454.234375,51.3,51.3,trip,
-8.99632E+18,15/01/2021 20:04,15/01/2021 21:09,6454.234375,6454.234375,51.3,51.3,charge,240
-8.99632E+18,15/01/2021 21:09,15/01/2021 21:25,6454.234375,6462.421875,51.3,49,trip,
-8.99632E+18,15/01/2021 22:00,15/01/2021 22:02,6462.421875,6462.625,49,49,trip,
-8.99632E+18,15/01/2021 22:03,15/01/2021 22:29,6462.625,6477.234375,49,46.2,trip,
-8.99632E+18,15/01/2021 22:42,15/01/2021 23:00,6477.234375,6488.34375,45.4,43.5,trip,
-8.99632E+18,15/01/2021 23:00,16/01/2021 09:39,6488.34375,6563.365008,43.5,41.5,trip,
-8.99632E+18,16/01/2021 09:39,17/01/2021 14:20,6563.365008,6563.365008,41.5,92.5,charge,120
-8.99632E+18,17/01/2021 14:20,17/01/2021 15:14,6563.365008,6569.703125,92.5,73.7,trip,
-8.99632E+18,17/01/2021 19:37,17/01/2021 19:46,6569.703125,6573.8125,72.5,72.1,trip,
-8.99632E+18,17/01/2021 19:56,17/01/2021 20:05,6573.8125,6577.453125,71.3,70.5,trip,
-8.99632E+18,17/01/2021 20:07,17/01/2021 20:26,6577.453125,6589.171875,70.5,67.8,trip,
-8.99632E+18,17/01/2021 20:26,17/01/2021 20:34,6589.171875,6589.28125,67.8,67.4,trip,
-8.99632E+18,17/01/2021 20:34,17/01/2021 21:16,6589.28125,6663.453125,67.4,45.8,trip,
-8.99632E+18,17/01/2021 22:04,17/01/2021 22:14,6663.453125,6676.609375,46.2,42.7,trip,
