vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632E+18,19/03/2021 17:44,19/03/2021 18:18,14654.67188,14718.48438,49,36,trip,
-8.99632E+18,19/03/2021 18:20,19/03/2021 19:14,14718.48438,14718.48438,36,85.4,charge,DC Charging
-8.99632E+18,19/03/2021 19:14,19/03/2021 21:00,14718.48438,14921.125,85.4,8.2,trip,
-8.99632E+18,19/03/2021 21:02,19/03/2021 22:43,14921.125,14921.125,,98.4,charge,
-8.99632E+18,19/03/2021 22:43,20/03/2021 00:54,14921.125,15163.375,98.4,11.7,trip,
-8.99632E+18,20/03/2021 00:58,20/03/2021 00:58,15163.375,15163.375,11.7,11.7,trip,
-8.99632E+18,21/03/2021 13:15,21/03/2021 13:21,15163.375,15165.34375,13.3,13.3,trip,
-8.99632E+18,21/03/2021 13:22,21/03/2021 13:35,15165.34375,15165.34375,13.3,15.2,charge,
-8.99632E+18,21/03/2021 13:35,21/03/2021 13:36,15165.34375,15165.35938,15.2,15.2,trip,
-8.99632E+18,21/03/2021 13:38,21/03/2021 16:51,15165.35938,15165.35938,15.2,100,charge,
-8.99632E+18,21/03/2021 16:51,21/03/2021 17:43,15165.35938,15241.98438,100,79.2,trip,
-8.99632E+18,21/03/2021 17:45,21/03/2021 18:04,15241.98438,15241.98438,79.2,88.6,charge,DC Charging
-8.99632E+18,21/03/2021 18:04,21/03/2021 19:24,15241.98438,15406.34375,88.6,36,trip,
-8.99632E+18,21/03/2021 19:26,21/03/2021 20:31,15406.34375,15406.34375,36,90.9,charge,DC Charging
-8.99632E+18,21/03/2021 20:31,21/03/2021 21:20,15406.34375,15499.84375,90.9,60.7,trip,
-8.99632E+18,21/03/2021 21:20,21/03/2021 21:46,15499.84375,15499.84375,60.7,63.9,charge,240
-8.99632E+18,21/03/2021 21:46,21/03/2021 23:23,15499.84375,15676.39063,63.9,10.5,trip,
-8.99632E+18,21/03/2021 23:35,21/03/2021 23:36,15676.40625,15676.8125,10.1,10.5,trip,
-8.99632E+18,21/03/2021 23:36,22/03/2021 00:37,15676.8125,15676.8125,10.5,74.1,charge,DC Charging
-8.99632E+18,22/03/2021 00:37,22/03/2021 02:27,15676.8125,15881.70313,74.1,9.4,trip,
-8.99632E+18,22/03/2021 02:27,23/03/2021 13:31,15881.70313,15881.70313,9.4,100,charge,240
-8.99632E+18,23/03/2021 13:31,23/03/2021 15:14,15881.70313,15980.39063,100,77.6,trip,
-8.99632E+18,23/03/2021 16:19,23/03/2021 17:39,15980.39063,16071.07813,77.2,56.8,trip,
-8.99632E+18,23/03/2021 17:39,24/03/2021 14:21,16071.07813,16073.95313,56.8,55.2,trip,
-8.99632E+18,24/03/2021 14:21,24/03/2021 14:34,16073.95313,16080.71875,55.2,54.5,trip,
-8.99632E+18,24/03/2021 14:34,24/03/2021 14:38,16080.71875,16082.05134,54.5,54.1,trip,
-8.99632E+18,24/03/2021 14:38,24/03/2021 16:26,16082.05134,16082.05134,54.1,69.4,charge,240
-8.99632E+18,24/03/2021 16:26,24/03/2021 16:39,16082.05134,16087,69.4,67.4,trip,
-8.99632E+18,24/03/2021 16:39,24/03/2021 18:21,16087,16087,67.4,76.4,charge,240
-8.99632E+18,24/03/2021 18:21,24/03/2021 19:28,16087,16173.40625,76.4,57.2,trip,
-8.99632E+18,24/03/2021 20:36,24/03/2021 21:25,16173.40625,16200.29688,56.8,50.9,trip,
-8.99632E+18,24/03/2021 22:58,24/03/2021 23:37,16200.29688,16260.78125,50.1,31.7,trip,
