vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632E+18,25/02/2021 18:46,25/02/2021 20:00,10730.67188,10812.1875,92.1,74.9,trip,
-8.99632E+18,25/02/2021 21:59,25/02/2021 22:13,10812.1875,10827.82813,73.7,69,trip,
-8.99632E+18,25/02/2021 23:42,26/02/2021 01:09,10827.82813,10933.90625,69,33.3,trip,
-8.99632E+18,26/02/2021 01:11,26/02/2021 15:25,10933.90625,10933.90625,33.3,100,charge,240
-8.99632E+18,26/02/2021 15:25,26/02/2021 16:42,10933.90625,11017.64063,100,83.1,trip,
-8.99632E+18,26/02/2021 16:42,26/02/2021 17:27,11017.64063,11034.1875,83.1,78.4,trip,
-8.99632E+18,26/02/2021 17:27,26/02/2021 18:17,11034.1875,11052.39063,78.4,75.6,trip,
-8.99632E+18,26/02/2021 20:37,26/02/2021 22:31,11052.39063,11137.67188,75.6,58.8,trip,
-8.99632E+18,26/02/2021 22:32,27/02/2021 15:04,11137.67188,11137.67188,58.8,100,charge,240
-8.99632E+18,27/02/2021 15:04,27/02/2021 15:44,11137.67188,11156.71875,100,95.6,trip,
-8.99632E+18,27/02/2021 17:28,27/02/2021 17:56,11156.71875,11169.60938,95.2,92.5,trip,
-8.99632E+18,27/02/2021 18:16,27/02/2021 18:29,11169.60938,11175.98438,92.1,90.9,trip,
-8.99632E+18,27/02/2021 18:29,27/02/2021 21:50,11175.98438,11244.72859,90.9,90.1,trip,
-8.99632E+18,27/02/2021 21:50,28/02/2021 12:08,11244.72859,11244.72859,90.1,100,charge,240
-8.99632E+18,28/02/2021 12:08,28/02/2021 12:58,11244.72859,11261.76563,100,80.3,trip,
-8.99632E+18,28/02/2021 14:08,28/02/2021 14:14,11261.76563,11263.51563,79.6,79.2,trip,
-8.99632E+18,28/02/2021 14:24,28/02/2021 15:22,11263.53125,11347.67188,79.2,55.6,trip,
-8.99632E+18,28/02/2021 15:24,01/03/2021 17:38,11347.67188,11347.67188,55.6,100,charge,240
-8.99632E+18,01/03/2021 17:38,01/03/2021 19:15,11347.67188,11469.78125,100,70.1,trip,
-8.99632E+18,01/03/2021 19:25,01/03/2021 19:29,11469.78125,11471.03125,70.1,70.1,trip,
-8.99632E+18,01/03/2021 21:38,01/03/2021 22:55,11471.03125,11592.375,70.1,33.3,trip,
-8.99632E+18,01/03/2021 22:56,02/03/2021 11:19,11592.375,11592.375,33.3,100,charge,240
-8.99632E+18,02/03/2021 11:19,02/03/2021 11:22,11592.375,11593.625,100,100,trip,
-8.99632E+18,02/03/2021 11:22,02/03/2021 15:01,11593.625,11678.8125,100,81.9,trip,
-8.99632E+18,02/03/2021 15:01,02/03/2021 16:58,11678.8125,11770.79688,81.9,58.4,trip,
-8.99632E+18,02/03/2021 20:57,03/03/2021 18:53,11770.79688,11770.79688,58.8,100,charge,240
-8.99632E+18,03/03/2021 18:53,03/03/2021 19:57,11770.79688,11858.32813,100,82.3,trip,
-8.99632E+18,03/03/2021 19:57,03/03/2021 21:31,11858.32813,11859.17188,82.3,81.5,trip,
-8.99632E+18,03/03/2021 21:31,03/03/2021 21:58,11859.17188,11888.78125,81.5,74.1,trip,
-8.99632E+18,03/03/2021 22:11,03/03/2021 22:16,11888.78125,11890.4375,73.7,73.7,trip,
-8.99632E+18,03/03/2021 22:47,03/03/2021 23:24,11890.4375,11948.375,72.9,55.2,trip,
-8.99632E+18,03/03/2021 23:27,04/03/2021 11:41,11948.375,11948.375,55.2,100,charge,240
