vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632E+18,07/04/2021 23:08,08/04/2021 08:52,17902.92188,17902.92188,48.2,100,charge,240
-8.99632E+18,08/04/2021 08:52,08/04/2021 13:31,17902.92188,17994.53125,100,81.1,trip,
-8.99632E+18,08/04/2021 13:31,08/04/2021 13:51,17994.53125,18000.26563,81.1,80.7,trip,
-8.99632E+18,08/04/2021 13:51,08/04/2021 14:38,18000.26563,18005.70313,80.7,79.2,trip,
-8.99632E+18,08/04/2021 14:38,08/04/2021 14:48,18005.70313,18007.625,79.2,78.4,trip,
-8.99632E+18,08/04/2021 17:21,08/04/2021 17:28,18007.625,18010.9375,78.4,77.2,trip,
-8.99632E+18,08/04/2021 17:56,08/04/2021 18:04,18010.9375,18012.34375,77.2,76.8,trip,
-8.99632E+18,08/04/2021 18:04,08/04/2021 22:02,18012.34375,18014.64063,76.8,74.9,trip,
-8.99632E+18,08/04/2021 22:02,08/04/2021 22:04,18014.64063,18015.39063,74.9,74.9,trip,
-8.99632E+18,08/04/2021 22:09,08/04/2021 23:16,18015.39063,18100.57813,74.9,51.7,trip,
-8.99632E+18,08/04/2021 23:20,09/04/2021 17:14,18100.57813,18100.57813,52.1,100,charge,240
-8.99632E+18,09/04/2021 17:14,09/04/2021 18:44,18100.57813,18189.89063,100,81.9,trip,
-8.99632E+18,09/04/2021 19:41,09/04/2021 20:02,18189.89063,18195.46875,81.5,80.7,trip,
-8.99632E+18,09/04/2021 21:21,09/04/2021 21:28,18195.46875,18197.625,80.3,80.3,trip,
-8.99632E+18,09/04/2021 21:55,09/04/2021 21:58,18197.625,18198.625,80,80,trip,
-8.99632E+18,09/04/2021 22:31,09/04/2021 23:27,18198.625,18281.17188,79.6,58.8,trip,
-8.99632E+18,10/04/2021 11:48,10/04/2021 13:05,18281.17188,18281.17188,58.8,65.4,charge,240
-8.99632E+18,10/04/2021 13:05,10/04/2021 13:11,18281.17188,18286.5,65.4,64.3,trip,
-8.99632E+18,10/04/2021 13:11,10/04/2021 14:44,18286.5,18288.14063,64.3,64.7,trip,
-8.99632E+18,10/04/2021 14:44,10/04/2021 14:57,18288.14063,18295.01563,64.7,62.7,trip,
-8.99632E+18,10/04/2021 14:57,10/04/2021 16:27,18295.01563,18295.01563,62.7,70.1,charge,240
-8.99632E+18,10/04/2021 16:27,10/04/2021 16:27,18295.01563,18295.04688,70.1,70.1,trip,
-8.99632E+18,10/04/2021 16:29,10/04/2021 16:37,18295.0625,18297.84375,70.1,68.6,trip,
-8.99632E+18,10/04/2021 16:38,10/04/2021 18:22,18297.84375,18297.84375,68.6,80.3,charge,240
-8.99632E+18,10/04/2021 18:22,10/04/2021 18:26,18297.84375,18300.70313,80.3,80.3,trip,
-8.99632E+18,10/04/2021 18:26,10/04/2021 19:50,18300.70313,18393.96875,80.3,60.7,trip,
-8.99632E+18,10/04/2021 19:51,10/04/2021 20:50,18393.96875,18393.98438,60.7,97.6,charge,DC Charging
-8.99632E+18,10/04/2021 20:50,10/04/2021 21:29,18393.98438,18407.17188,97.6,95.2,trip,
-8.99632E+18,10/04/2021 21:30,10/04/2021 21:51,18407.17188,18414.5,95.2,93.7,trip,
-8.99632E+18,10/04/2021 22:26,10/04/2021 22:43,18414.5,18419.96875,93.3,92.1,trip,
-8.99632E+18,11/04/2021 00:15,11/04/2021 00:16,18419.96875,18420.10938,90.5,90.5,trip,
-8.99632E+18,11/04/2021 00:16,11/04/2021 15:17,18420.10938,18429.75,90.5,89,trip,
