vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632E+18,04/03/2021 11:41,04/03/2021 12:57,11948.375,12040.60938,100,80,trip,
-8.99632E+18,04/03/2021 14:07,04/03/2021 14:31,12040.60938,12049.8125,79.6,78,trip,
-8.99632E+18,04/03/2021 16:29,04/03/2021 16:45,12049.8125,12052.78125,77.6,77.2,trip,
-8.99632E+18,04/03/2021 16:45,04/03/2021 22:06,12052.78125,12055.875,77.2,75.6,trip,
-8.99632E+18,04/03/2021 22:06,04/03/2021 23:16,12055.875,12142.45313,75.6,53.3,trip,
-8.99632E+18,04/03/2021 23:18,05/03/2021 17:52,12142.45313,12142.45313,53.3,100,charge,240
-8.99632E+18,05/03/2021 17:52,05/03/2021 17:56,12142.45313,12143.64063,100,100,trip,
-8.99632E+18,05/03/2021 18:01,05/03/2021 19:22,12143.64063,12229.60938,100,81.5,trip,
-8.99632E+18,05/03/2021 20:37,05/03/2021 20:58,12229.60938,12244.82813,81.5,78,trip,
-8.99632E+18,05/03/2021 22:46,05/03/2021 22:46,12244.82813,12244.82813,77.6,77.6,trip,
-8.99632E+18,05/03/2021 23:59,06/03/2021 08:38,12244.82813,12244.82813,,100,charge,240
-8.99632E+18,06/03/2021 08:38,06/03/2021 12:03,12244.82813,12341.8125,100,100,trip,
-8.99632E+18,06/03/2021 12:03,06/03/2021 12:51,12341.8125,12384.6875,100,88.6,trip,
-8.99632E+18,06/03/2021 17:32,06/03/2021 18:03,12384.6875,12414.70313,88.2,82.3,trip,
-8.99632E+18,06/03/2021 18:03,06/03/2021 19:23,12414.70313,12417.09375,82.3,81.1,trip,
-8.99632E+18,06/03/2021 19:23,06/03/2021 19:29,12417.09375,12419.78125,81.1,80.7,trip,
-8.99632E+18,06/03/2021 19:29,06/03/2021 19:32,12419.78125,12505.25,80.7,80.3,trip,
-8.99632E+18,06/03/2021 19:32,07/03/2021 14:11,12505.25,12505.25,80.3,78.4,charge,240
-8.99632E+18,07/03/2021 14:11,07/03/2021 15:34,12505.25,12598.125,78.4,54.1,trip,
-8.99632E+18,07/03/2021 15:35,07/03/2021 21:58,12598.125,12598.125,54.1,88.2,charge,
-8.99632E+18,07/03/2021 21:58,07/03/2021 22:35,12598.125,12655.64063,88.2,74.5,trip,
-8.99632E+18,08/03/2021 00:33,08/03/2021 01:07,12655.64063,12712.5,74.5,57.6,trip,
-8.99632E+18,08/03/2021 01:08,08/03/2021 20:30,12712.5,12712.51563,57.6,100,charge,240
-8.99632E+18,08/03/2021 20:30,08/03/2021 20:44,12712.51563,12721.01563,100,99.6,trip,
-8.99632E+18,08/03/2021 23:08,08/03/2021 23:23,12721.01563,12730.54688,99.2,96.4,trip,
-8.99632E+18,08/03/2021 23:23,09/03/2021 13:11,12730.54688,12809.23438,96.4,78,trip,
-8.99632E+18,09/03/2021 13:11,09/03/2021 13:41,12809.23438,12828.60938,78,73.7,trip,
-8.99632E+18,09/03/2021 13:41,09/03/2021 16:10,12828.60938,12837.78125,73.7,72.1,trip,
-8.99632E+18,09/03/2021 16:10,09/03/2021 17:35,12837.78125,12922.64063,72.1,50.9,trip,
-8.99632E+18,09/03/2021 22:22,10/03/2021 15:59,12922.64063,12922.64063,50.9,100,charge,240
-8.99632E+18,10/03/2021 15:59,10/03/2021 16:09,12922.64063,12924.64063,100,99.6,trip,
-8.99632E+18,10/03/2021 16:13,10/03/2021 17:28,12924.64063,13024.59375,99.6,75.2,trip,
