vin,timestamp,end_time,odo,end_odo,soc,end_soc,duration,avg_speed,event_id,event_emb_0,event_emb_1,charge_mode_emb_0,charge_mode_emb_1
1.0,806.3833333333333,808.9166666666666,8932.078125,8932.109375,49.0,48.2,152.0,0.012335526315789474,377,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,808.9166666666666,809.85,8932.109375,9011.171875,48.2,25.0,56.0,84.70982142857143,378,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,810.0833333333334,810.1666666666666,9011.1875,9014.0,25.0,23.5,5.0,33.75,379,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,810.1833333333333,818.2666666666667,9014.0,9014.0,23.5,74.5,485.0,0.0,380,-0.29202011227607727,-1.3963449001312256,2.047060489654541,-1.6740423440933228
1.0,818.2666666666667,818.3666666666667,9014.0,9016.859375,74.5,74.5,6.0,28.59375,381,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,818.4,818.4,9016.859375,9016.875,74.5,74.5,0.0,0.0,382,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,818.9,819.0333333333333,9016.875,9022.390625,74.5,72.9,8.0,41.3671875,383,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,819.0333333333333,819.35,9022.390625,9022.390625,72.9,75.2,19.0,0.0,384,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,819.35,819.4333333333333,9022.390625,9025.5,75.2,73.7,5.0,37.3125,385,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,820.9,821.05,9025.5,9033.484375,74.9,74.1,9.0,53.22916666666667,386,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,837.4833333333333,837.4833333333333,9033.484375,9033.546875,73.7,73.7,0.0,0.0,387,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,837.65,838.7,9033.546875,9119.140625,73.7,55.6,63.0,81.51785714285714,388,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,838.7,838.8833333333333,9119.140625,9119.15625,55.6,56.4,11.0,0.08522727272727273,389,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,838.8833333333333,838.95,9119.15625,9120.3125,56.4,56.4,4.0,17.34375,390,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,841.9333333333333,843.8333333333334,9120.3125,9214.28125,56.4,33.3,114.0,49.45723684210527,391,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,859.95,860.0833333333334,9214.28125,9217.203125,32.5,32.1,8.0,21.9140625,392,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,860.1,865.2166666666667,9217.203125,9217.203125,32.1,63.9,307.0,0.0,393,-0.29202011227607727,-1.3963449001312256,2.047060489654541,-1.6740423440933228
1.0,865.2166666666667,865.4666666666667,9217.203125,9225.171875,63.9,63.9,15.0,31.875,394,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,865.4666666666667,880.4833333333333,9225.171875,9234.015625,63.9,62.7,901.0,0.5889289678135404,395,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,880.4833333333333,881.35,9234.015625,9319.453125,62.7,41.9,52.0,98.58173076923076,396,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,882.5,882.7333333333333,9319.453125,9326.046875,41.5,40.7,14.0,28.25892857142857,397,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,882.7333333333333,887.15,9326.046875,9327.125,40.7,38.4,265.0,0.24410377358490565,398,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,887.15,888.4833333333333,9327.125,9421.515625,38.4,8.6,80.0,70.79296875,399,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,902.7,902.7166666666667,9421.515625,9421.578125,10.9,10.9,1.0,3.75,400,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,906.1666666666666,906.2166666666667,9421.578125,9423.296875,10.5,10.1,3.0,34.375,401,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,906.45,906.5333333333333,9423.296875,9425.171875,10.1,10.1,5.0,22.5,402,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,908.9,909.0166666666667,9425.171875,9428.0,9.8,8.6,7.0,24.241071428571427,403,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,909.05,909.1333333333333,9428.0,9428.0,8.6,8.6,5.0,0.0,404,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,909.1333333333333,909.5,9428.0,9436.203125,8.6,7.8,22.0,22.372159090909093,405,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,909.6,910.3833333333333,9436.203125,9436.203125,7.8,58.0,47.0,0.0,406,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
1.0,910.3833333333333,910.7,9436.203125,9436.203125,58.0,74.5,19.0,0.0,407,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
1.0,910.7,910.8666666666667,9436.203125,9439.96875,74.5,73.3,10.0,22.59375,408,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,910.8666666666667,910.9333333333333,9439.96875,9441.171875,73.3,72.9,4.0,18.046875,409,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,958.4666666666667,958.4833333333333,9441.1875,9441.203125,71.3,71.3,1.0,0.9375,410,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,958.5,973.4,9441.203125,9441.203125,71.3,100.0,894.0,0.0,411,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,973.4,974.4333333333333,9441.203125,9520.515625,100.0,82.3,62.0,76.75403225806451,412,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,976.9833333333333,977.8833333333333,9520.515625,9599.359375,81.9,60.0,54.0,87.60416666666667,413,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,977.9,982.0333333333333,9599.359375,9599.359375,60.0,81.9,248.0,0.0,414,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,982.0333333333333,982.2,9599.359375,9602.375,81.9,81.9,10.0,18.09375,415,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,982.3333333333334,982.4833333333333,9602.375,9604.4375,81.5,81.1,9.0,13.75,416,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,982.5666666666667,983.75,9604.4375,9690.875,80.7,62.7,71.0,73.04577464788733,417,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,984.6833333333333,984.8833333333333,9690.875,9695.40625,61.9,61.5,12.0,22.65625,418,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,985.1,986.55,9695.40625,9785.4375,61.1,36.8,87.0,62.09051724137931,419,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,986.5666666666667,1001.75,9785.4375,9785.4375,36.8,100.0,911.0,0.0,420,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1001.75,1001.9833333333333,9785.4375,9793.375,100.0,98.8,14.0,34.01785714285714,421,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1003.2166666666667,1003.45,9793.375,9801.546875,98.8,96.8,14.0,35.02232142857143,422,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1005.0166666666667,1006.5333333333333,9801.546875,9894.421875,96.0,74.1,91.0,61.23626373626374,423,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1007.5833333333334,1009.8166666666667,9894.421875,9980.3125,73.7,55.6,134.0,38.45848880597015,424,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1009.8166666666667,1024.0166666666667,9980.3125,9980.3125,55.6,100.0,852.0,0.0,425,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1024.0166666666667,1024.8666666666666,9980.3125,10062.89063,100.0,79.2,51.0,97.15074117647045,426,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1001.35,1001.3666666666667,10062.90625,10063.0625,78.8,78.8,1.0,9.375,427,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1001.3666666666667,1009.9333333333333,10063.0625,10063.09375,78.8,79.2,514.0,0.0036478599221789884,428,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1009.9333333333333,1010.75,10063.09375,10142.79688,79.2,56.0,49.0,97.59566938775495,429,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3198.633333333333,3212.8333333333335,4585.78125,4585.78125,27.4,44.7,852.0,0.0,430,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3212.8333333333335,3213.1666666666665,4585.78125,4595.21875,44.7,43.5,20.0,28.3125,431,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3213.1833333333334,3213.9666666666667,4595.21875,4595.21875,43.5,79.6,47.0,0.0,432,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3213.9666666666667,3214.366666666667,4595.21875,4609.0,79.6,77.6,24.0,34.453125,433,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3214.4166666666665,3214.85,4609.0,4624.34375,77.6,74.9,26.0,35.40865384615385,434,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3214.883333333333,3219.6666666666665,4624.34375,4792.734375,74.9,41.9,287.0,35.2036149825784,435,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3219.766666666667,3219.9666666666667,4792.734375,4802.703125,41.9,40.3,12.0,49.84375,436,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3219.983333333333,3220.05,4802.703125,4802.703125,40.3,40.7,4.0,0.0,437,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3220.05,3222.45,4802.703125,4906.609375,40.7,21.1,144.0,43.294270833333336,438,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3222.4666666666667,3235.1833333333334,4906.609375,4906.609375,21.1,36.8,763.0,0.0,439,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3235.1833333333334,3235.4666666666667,4906.609375,4916.046875,36.8,35.6,17.0,33.30882352941177,440,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3235.483333333333,3236.483333333333,4916.046875,4916.046875,35.6,85.0,60.0,0.0,441,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3236.483333333333,3236.65,4916.046875,4922.90625,85.0,83.9,10.0,41.15625,442,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3238.15,3239.0333333333333,4930.921875,4967.875,81.5,75.6,53.0,41.83372641509434,443,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3239.05,3241.25,4967.875,5073.09375,75.6,53.7,132.0,47.82670454545454,444,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3241.266666666667,3243.266666666667,5073.09375,5073.09375,53.7,55.6,120.0,0.0,445,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3243.266666666667,3245.733333333333,5073.09375,5156.3125,55.6,40.7,148.0,33.73733108108108,446,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3245.75,3256.2833333333333,5156.3125,5156.3125,40.7,53.3,632.0,0.0,447,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3256.2833333333333,3256.55,5156.3125,5161.515625,53.3,52.5,16.0,19.51171875,448,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3256.6,3256.6,5161.515625,5161.53125,52.1,52.1,0.0,0.0,449,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3257.383333333333,3257.8,5161.53125,5171.65625,52.1,50.9,25.0,24.299999999999997,450,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3257.8166666666666,3259.65,5171.65625,5171.65625,50.9,52.9,110.0,0.0,451,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3259.65,3263.3333333333335,5171.65625,5301.796875,52.9,29.4,221.0,35.3322963800905,452,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3263.4,3264.05,5301.796875,5318.875,29.4,27.0,39.0,26.27403846153846,453,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3264.0833333333335,3264.25,5318.875,5320.609375,27.0,27.0,10.0,10.40625,454,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3264.266666666667,3265.266666666667,5320.609375,5320.609375,27.0,35.2,60.0,0.0,455,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3265.266666666667,3265.516666666667,5320.609375,5328.546875,35.2,33.7,15.0,31.75,456,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3265.516666666667,3265.766666666667,5328.546875,5335.984375,33.7,32.5,15.0,29.75,457,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3265.7833333333333,3267.6,5335.984375,5335.984375,32.5,34.5,109.0,0.0,458,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3267.6,3268.0666666666666,5335.984375,5352.0625,34.5,32.1,28.0,34.453125,459,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3268.0833333333335,3269.1,5352.0625,5352.0625,32.1,82.7,61.0,0.0,460,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3269.1,3270.0833333333335,5352.0625,5392.28125,82.7,72.1,59.0,40.900423728813564,461,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3270.1,3279.633333333333,5392.28125,5392.28125,72.1,83.5,572.0,0.0,462,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3279.633333333333,3281.4333333333334,5392.28125,5484.109375,83.5,65.4,108.0,51.015625,463,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3281.883333333333,3285.75,5484.109375,5648.609375,65.4,32.9,232.0,42.543103448275865,464,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3286.05,3287.0,5648.609375,5648.609375,32.9,34.1,57.0,0.0,465,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3287.0,3287.3166666666666,5648.609375,5660.828125,34.1,32.1,19.0,38.58552631578947,466,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3288.5,3288.616666666667,5660.828125,5662.734375,32.1,32.1,7.0,16.339285714285715,467,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3288.633333333333,3289.65,5662.734375,5662.734375,32.1,81.5,61.0,0.0,468,-0.29202011227607727,-1.3963449001312256,2.047060489654541,-1.6740423440933228
2.0,3289.65,3291.4333333333334,5662.734375,5761.390625,81.5,61.1,107.0,55.32126168224299,469,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3291.45,3291.983333333333,5761.390625,5783.21875,61.1,56.0,32.0,40.927734375,470,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3292.0,3292.85,5783.21875,5783.21875,56.0,56.8,51.0,0.0,471,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3292.85,3293.9333333333334,5783.21875,5850.03125,56.8,42.3,65.0,61.67307692307693,472,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3293.9333333333334,3301.616666666667,5850.03125,5850.03125,42.3,51.7,461.0,0.0,473,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3301.616666666667,3302.9666666666667,5850.03125,5906.265625,51.7,41.1,81.0,41.65509259259259,474,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3303.0,3304.0,5906.265625,5906.265625,41.1,83.1,60.0,0.0,475,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3304.0,3304.25,5906.265625,5915.03125,83.1,81.1,15.0,35.0625,476,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3305.2833333333333,3305.4666666666667,5915.03125,5918.46875,81.1,80.7,11.0,18.75,477,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3305.5666666666666,3305.883333333333,5918.46875,5928.3125,80.3,79.6,19.0,31.085526315789476,478,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3305.9666666666667,3307.633333333333,5928.3125,6001.046875,79.6,65.0,100.0,43.640625,479,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3307.9666666666667,3308.0333333333333,6001.046875,6001.046875,64.7,64.7,4.0,0.0,480,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3308.0333333333333,3309.75,6001.046875,6051.25,64.7,54.9,103.0,29.24453883495146,481,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3310.0333333333333,3310.3333333333335,6051.25,6063.265625,54.9,52.9,18.0,40.052083333333336,482,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3310.3333333333335,3312.5666666666666,6063.265625,6063.265625,52.9,72.9,134.0,0.0,483,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3312.5666666666666,3313.0666666666666,6063.265625,6078.125,72.9,69.8,30.0,29.71875,484,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3313.0833333333335,3325.9666666666667,6078.125,6078.125,69.8,85.0,773.0,0.0,485,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3325.9666666666667,3329.7166666666667,6078.125,6243.375,85.0,48.6,225.0,44.06666666666667,486,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3329.9,3330.2166666666667,6243.375,6250.46875,48.6,47.4,19.0,22.401315789473685,487,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3330.233333333333,3330.5666666666666,6250.46875,6260.734375,47.4,45.0,20.0,30.796875,488,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3330.6,3334.8166666666666,6260.734375,6411.953125,45.0,17.2,253.0,35.862154150197625,489,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3334.8333333333335,3335.85,6411.953125,6411.953125,17.2,69.0,61.0,0.0,490,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3335.85,3336.0,6411.953125,6415.640625,69.0,68.6,9.0,24.583333333333336,491,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3336.25,3336.45,6415.0,6422.0,67.8,67.0,12.0,35.0,492,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3336.4666666666667,3338.8166666666666,6422.5625,6422.5625,67.0,69.4,141.0,0.0,493,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3338.8166666666666,3340.0833333333335,6422.5625,6489.46875,69.4,55.6,76.0,52.82072368421053,494,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3340.0833333333335,3349.5333333333333,6489.46875,6489.46875,55.6,66.6,567.0,0.0,495,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3349.5333333333333,3351.383333333333,6489.46875,6575.015625,66.6,49.0,111.0,46.24155405405405,496,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3351.4,3352.2,6575.015625,6575.015625,49.0,80.0,48.0,0.0,497,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3352.2,3354.2166666666667,6575.015625,6681.359375,80.0,59.2,121.0,52.732438016528924,498,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3354.383333333333,3357.35,6681.359375,6774.09375,59.2,40.3,178.0,31.258778089887638,499,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3357.366666666667,3358.133333333333,6774.09375,6774.09375,40.3,41.1,46.0,0.0,500,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3358.133333333333,3358.6,6774.09375,6790.234375,41.1,38.8,28.0,34.58705357142857,501,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3358.6833333333334,3359.0333333333333,6790.234375,6801.5625,38.4,36.4,21.0,32.36607142857143,502,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3359.0333333333333,3361.133333333333,6801.5625,6801.5625,36.4,38.4,126.0,0.0,503,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3361.133333333333,3361.733333333333,6801.5625,6816.40625,38.4,36.0,36.0,24.739583333333336,504,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3362.0666666666666,3363.0,6816.40625,6844.453125,36.0,31.7,56.0,30.050223214285715,505,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3363.016666666667,3363.9,6844.453125,6844.453125,31.7,76.4,53.0,0.0,506,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3363.9,3363.983333333333,6844.453125,6846.171875,76.4,76.4,5.0,20.625,507,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3364.016666666667,3364.483333333333,6846.171875,6857.265625,76.4,73.7,28.0,23.772321428571427,508,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3364.5,3373.516666666667,6857.265625,6857.265625,73.7,84.3,541.0,0.0,509,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3373.516666666667,3374.9166666666665,6857.265625,6903.546875,84.3,75.6,84.0,33.058035714285715,510,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3375.116666666667,3376.1,6903.546875,6941.0,75.6,68.2,59.0,38.087923728813564,511,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3376.133333333333,3376.3333333333335,6941.0,6950.859375,68.2,65.4,12.0,49.296875,512,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3376.35,3377.233333333333,6950.859375,6950.859375,65.4,65.8,53.0,0.0,513,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3377.233333333333,3377.95,6950.859375,6974.71875,65.8,61.9,43.0,33.292151162790695,514,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3377.983333333333,3378.05,6974.71875,6976.5,61.9,61.9,4.0,26.71875,515,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3378.05,3378.366666666667,6976.5,6976.5,61.9,64.3,19.0,0.0,516,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3378.366666666667,3378.9166666666665,6976.5,6988.34375,64.3,61.9,33.0,21.534090909090907,517,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3378.9333333333334,3379.5333333333333,6988.34375,6988.34375,61.9,62.7,36.0,0.0,518,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3379.5333333333333,3381.9666666666667,6988.34375,7096.46875,62.7,42.7,146.0,44.43493150684932,519,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1034.7833333333333,1070.6333333333334,10142.79688,10142.79688,56.0,100.0,2151.0,0.0,520,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1070.6333333333334,1071.5666666666666,10142.79688,10210.1875,100.0,83.1,56.0,72.20423571428584,521,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1071.5666666666666,1072.6166666666666,10210.1875,10210.21875,83.1,82.7,63.0,0.02976190476190476,522,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1072.6166666666666,1072.7333333333333,10210.21875,10212.20313,82.7,82.7,7.0,17.008971428570344,523,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1074.9833333333333,1075.6666666666667,10212.20313,10272.75,81.9,65.4,41.0,88.60517560975629,524,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1075.6666666666667,1082.1,10272.75,10272.75,65.4,100.0,386.0,0.0,525,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1082.1,1096.7,10272.75,10277.89063,100.0,100.0,876.0,0.35209794520547083,526,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1096.7,1096.8666666666666,10277.89063,10282.57813,100.0,98.8,10.0,28.125,527,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1096.8666666666666,1126.3333333333333,10282.57813,10411.04688,98.8,70.1,1768.0,4.359799208144796,528,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1126.3333333333333,1126.7166666666667,10411.04688,10415.17188,70.1,69.4,23.0,10.76086956521739,529,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1127.9166666666667,1129.5666666666666,10415.17188,10500.6875,69.8,50.1,99.0,51.82764848484857,530,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1129.5833333333333,1141.4,10500.6875,10500.70313,50.1,100.0,709.0,0.0013227080394815534,531,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1141.4,1141.4166666666667,10500.70313,10500.71875,100.0,100.0,1.0,0.9372000000075786,532,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1141.4166666666667,1242.85,10500.71875,10500.75,100.0,100.0,6086.0,0.0003080841275057509,533,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
