vin,timestamp,end_time,odo,end_odo,soc,end_soc,duration,event_id,event_emb_0,event_emb_1,charge_mode_emb_0,charge_mode_emb_1
2.0,3167.2833333333333,3167.55,4035.515625,4043.625,31.3,29.8,16.0,167,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3167.5833333333335,3168.6833333333334,4043.625,4081.328125,29.8,24.7,66.0,168,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3168.7,3169.3333333333335,4081.328125,4081.328125,24.7,29.8,38.0,169,-2.0804619789123535,0.32388290762901306,-0.4229409992694855,-0.9282090067863464
2.0,3169.3333333333335,3169.633333333333,4081.328125,4096.984375,29.8,27.0,18.0,170,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3169.9166666666665,3170.616666666667,4096.984375,4137.046875,27.0,18.8,42.0,171,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3170.766666666667,3171.3333333333335,4137.046875,4137.046875,18.8,47.0,34.0,172,-2.0804619789123535,0.32388290762901306,-0.4562528431415558,-0.7391089797019958
2.0,3171.3333333333335,3172.3166666666666,4137.046875,4160.046875,47.0,43.1,59.0,173,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3172.3333333333335,3172.45,4160.046875,4160.046875,43.1,43.9,7.0,174,-2.0804619789123535,0.32388290762901306,-0.4622153639793396,0.48957061767578125
2.0,3172.45,3176.383333333333,4160.046875,4336.84375,43.9,94.0,236.0,175,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3176.4,3189.7833333333333,4336.84375,4336.84375,94.0,25.4,803.0,176,-2.0804619789123535,0.32388290762901306,-1.3758256435394287,0.023129059001803398
2.0,3189.7833333333333,3190.0333333333333,4336.84375,4344.9375,25.4,23.9,15.0,177,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3190.05,3190.1666666666665,4344.9375,4348.90625,23.9,23.9,7.0,178,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3190.4666666666667,3191.3,4348.90625,4367.265625,23.5,20.3,50.0,179,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3191.3166666666666,3192.366666666667,4367.265625,4367.265625,20.3,70.9,63.0,180,-2.0804619789123535,0.32388290762901306,0.2658296823501587,0.5489929914474487
2.0,3192.366666666667,3193.483333333333,4367.265625,4384.640625,70.9,67.0,67.0,181,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3193.866666666667,3195.9666666666667,4384.640625,4473.140625,67.0,49.0,126.0,182,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
2.0,3195.9666666666667,3196.116666666667,4473.140625,4473.140625,49.0,49.8,9.0,183,-2.0804619789123535,0.32388290762901306,-0.4229409992694855,-0.9282090067863464
2.0,3196.116666666667,3198.5666666666666,4473.140625,4585.78125,49.8,27.4,147.0,184,-1.765608787536621,-1.559749960899353,-0.5151305198669434,-0.10806199163198471
